# id:11-22--11
0.58,0.48,0.3620178684348
0.83,-0.14,1.1955447632211
0.29,-0.62,0.70053632027689
0.58,0.92,-0.31877277608093
-0.85,-0.51,1.8291854755189
0.77,-0.54,2.1290224862102
-0.52,-0.49,0.92347453901743
-0.5,-0.33,0.97180921596072
-0.79,-0.17,1.0849458035051
0.07,-0.88,1.0779746168159
-0.29,-0.27,0.67082940951053
-0.36,-0.54,0.92723766772452
-0.81,0.9,0.41039156510495
0.97,-0.17,2.2354710173115
-0.94,-0.98,2.7084669984286
0.27,0.64,-0.46177512138419
0.5,0.09,0.78244112024452
-0.5,-0.22,0.91136782816309
0.47,-0.93,1.1446745841954
-0.31,0.63,-0.37553450584
-0.43,-0.54,1.0288789705385
-0.92,0.05,1.6279926776065
-0.02,-0.41,0.43305582427644
0.73,0.19,0.95111504951284
0.42,-0.2,0.73534688804188
0.32,-0.88,1.4683688308943
0.53,0.97,-0.10106990675251
-0.41,0.73,-0.41647532110544
0.86,-0.45,2.2769577174433
-0.45,0.92,-0.47482214725471
-0.43,0.83,-0.49974679460861
0.56,-0.93,1.6505353640985
-0.09,-0.95,1.0149187794443
-0.14,-0.62,0.8133900723331
-0.87,0.56,1.0655332568006
-1,-0.3,1.8670009527208
-0.99,-0.91,2.8978962006926
0.76,0,1.1280761225928
-0.32,0.48,-0.45392509444162
-0.82,-0.91,2.0193368451865
-0.72,0.51,0.40854836434537
-0.78,0.81,0.32624209163983
0.47,-0.19,0.68218475004297
0.53,0.33,0.30870100201971
0.37,-0.92,1.4848624489496
0.24,0.95,-1.3285175349975
0.91,-0.2,1.864552253442
-0.99,-0.18,2.2993503020838
-0.14,-0.12,-0.28733194445555
0.21,-0.01,-0.1421570581691
-0.57,0.22,0.38301907942271
0.7,-0.55,1.7674700902813
0.31,0.45,-0.19899341504161
0.45,0.99,-0.52291515509705
-0.07,0.64,-0.41655785896917
-0.92,0.22,1.4175661847734
0.15,-0.7,0.95883614477043
0.02,-0.39,0.5321475836242
0.12,-0.45,0.63786172802974
0.94,-0.52,2.6001036452956
-0.36,0.18,-0.00097779906823277
-0.57,-0.45,0.81254279359449
0.98,-0.55,2.7235046159848
0.37,-0.17,0.76626107927168
0.33,-0.43,0.59571616676401
0.83,0.77,0.57726266011365
0.8,0.52,0.81610203738523
